"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842893064366661833","Sun Oct 06 11:42:00 +0000 2024","17","Keterangan : 1. Mba Yenny - Raut wajahnya memancarkan keceriaan 2. Mba @puanmaharani_ri - Senyuman yg terpancar kebahagiaan 3. Mas Didit Prabowo - Senyuman Kecil yg memiliki arti 4. @gibran_tweet - Gw bingung baca raut wajah nih orang bila gw bilang senyum bahagia ga juga https://t.co/2TFR3mY6pm","1842893064366661833","https://pbs.twimg.com/media/GZNFWNKakAEZ1Oh.jpg","","in","Grindelwald, Switzerland","2","6","3","https://x.com/PenculikBangsat/status/1842893064366661833","164370154","PenculikBangsat"
"1748028724703068217","Thu Jan 18 17:04:59 +0000 2024","23540"," Terima kasih pak Prabowo pake pose jari Itu uang negara untuk bantuan ke Palestina jangan dipersonalisasi seakan-akan itu bantuan pribadi apalagi pake unsur unsur kampanye bener bener artis tolol https://t.co/U7YWvSL9k7","1748028724703068217","https://pbs.twimg.com/amplify_video_thumb/1748028593048031232/img/s0cpGLhDAH-o4i43.jpg","","in","","1829","959","5405","https://x.com/cinnamongirlc/status/1748028724703068217","58184629","cinnamongirlc"
"1844529529307660750","Fri Oct 11 00:04:44 +0000 2024","3171","Penghinaan tidak bisa ditoleransi. Apalagi menghina seorang Pemimpin. Saya setuju dengan Pak @prabowo Penghinaan termasuk perbuatan tercela. Tidak ada satupun Pejabat yang dibolehkan melakukan perbuatan tercela. Apalagi menghina Pemimpin negara. Apalagi menghina anak https://t.co/UzYZRbNfoA","1844529529307660750","https://pbs.twimg.com/ext_tw_video_thumb/1844529476056776704/pu/img/wXCbmzfDvoOaTzwl.jpg","","in","","34","419","1134","https://x.com/DokterTifa/status/1844529529307660750","1502822366946402304","DokterTifa"
"1843502891933536399","Tue Oct 08 11:59:26 +0000 2024","12","@tempodotco Apa dia takut ada yg akan mempermalukan nya karna ulah anaknya.. Fufufafa klau benar gibran akan jadi GIBRAN RAKABUMING neRAKA untuk mulyono keluarga serta para penjilatnya Ingat.!! Yg diserang sama fufufafa bukan hanya Prabowo tapi jg anak dan cucu Suharto KARMA MENANTI.! https://t.co/3YFBQFiCjj","1843622227088179533","https://pbs.twimg.com/media/GZXcnz6asAEiEFT.jpg","tempodotco","in","Jakarta Utara, DKI Jakarta","0","1","5","https://x.com/Tino_priok/status/1843622227088179533","935721833864802306","Tino_priok"
"1843781150390792403","Wed Oct 09 03:03:21 +0000 2024","59","@DedynurPalakka Ingat.! Yg dihina itu bukan cuma pak @prabowo tapi anak dan cucu pak Suharto Jika akhirnya terbukti fufufafa adalah gibran apa ga jadi GIBRAN RAKABUMING neRAKA buat jokowi keluarga dan para penjilat termasuk lu ded Karma akan menghukum orang yg bejad dan tak bermoral.! https://t.co/6DrWpHUQTw","1843849703659843913","https://pbs.twimg.com/media/GZarNh2a8AAYBId.jpg","DedynurPalakka","in","Jakarta Utara, DKI Jakarta","0","10","13","https://x.com/Tino_priok/status/1843849703659843913","935721833864802306","Tino_priok"
"1845146264511578604","Sat Oct 12 16:55:25 +0000 2024","479","Coach Justin Erick Thohir aja cuma ngejadiin tragedi Kanjuruhan sebagai baliho doang tanpa ada tindakan untuk keadilan. Dan tau apa? Idola coach (Mulyono) gak ada kemauan untuk memberantas tragedi ini. Para pelaku sekarang lagi hidup bahagia di atas penderitaan 754 korban. https://t.co/8UIX3AUwh4","1845146264511578604","https://pbs.twimg.com/ext_tw_video_thumb/1845145960915271686/pu/img/cntvhnNuCLU3BgW8.jpg","","in","","3","9","131","https://x.com/MardaniJgMw/status/1845146264511578604","1815395503401836544","MardaniJgMw"
"1757685652555219319","Wed Feb 14 08:38:10 +0000 2024","50740","masalahnya kalau prabowo menang terus indonesia chaos mau kita demo mati2an juga kalo prabowo mundur GIBRAN YANG NAIK https://t.co/hWFanWnDwI","1757685652555219319","https://pbs.twimg.com/media/GGSNyCqboAARQhj.jpg","","in","Bandung-Jakarta","2312","725","9309","https://x.com/ahnafau/status/1757685652555219319","1250114172345405441","ahnafau"
"1758421800286072885","Fri Feb 16 09:23:21 +0000 2024","37632","saat lihat @prabowo https://t.co/ViHW0ZCeMJ","1758421800286072885","https://pbs.twimg.com/media/GGcrTboboAALBx9.jpg","","in","Dongo, Lombardia","1454","840","7062","https://x.com/_devalo/status/1758421800286072885","74095785","_devalo"
"1796687006116073936","Fri May 31 23:35:37 +0000 2024","18547","belum https://t.co/W19VzJxsOv","1796687006116073936","https://pbs.twimg.com/media/GO8dRMtbwAEofdE.jpg","","in","","1830","590","3271","https://x.com/DidGemoyDieYet/status/1796687006116073936","1748155327193956352","DidGemoyDieYet"
"1757751580907212917","Wed Feb 14 13:00:08 +0000 2024","28047","Serba-serbi #Pemilu2024 Selamat Prabowo-Gibran https://t.co/LBOag1k5oA","1757751580907212917","https://pbs.twimg.com/media/GGTJvtVaMAAodbm.jpg","","in","","582","429","3762","https://x.com/ARSIPAJA/status/1757751580907212917","2993008392","ARSIPAJA"
"1783151026264309951","Wed Apr 24 15:08:28 +0000 2024","11585","Alhamdulillah hari ini Prabowo-Gibran telah resmi ditetapkan oleh KPU sebagai Presiden dan Wakil Presiden terpilih periode 2024-2029. Terima kasih kepada seluruh rakyat Indonesia penyelenggara pemilu tokoh agama prajurit TNI dan Polri relawan serta rekan-rekan pers yang https://t.co/qbGaONNi67","1783151026264309951","https://pbs.twimg.com/media/GL8GZ1MaQAAHM5z.jpg","","in","Indonesia","188","935","1753","https://x.com/prabowo/status/1783151026264309951","40580714","prabowo"
"1759961530085613689","Tue Feb 20 15:21:41 +0000 2024","5233","Mayor Teddy ajudan @prabowo menegur Kolonel Dr Gunawan Rusuldi yg sedang menjelaskan ttg RSPPN Pang Soedirman &amp; 25 RS milik TNI di Bintaro Senin 19/2/2024. Mayor tegur Kolonel Orang dilingkaran paslon 02 memang gak punya etika. https://t.co/8QXYm9e51l","1759961530085613689","https://pbs.twimg.com/ext_tw_video_thumb/1759961414528389120/pu/img/jbI56ByZKbDgSDx0.jpg","","in","Indonesia","500","507","2017","https://x.com/yaniarsim/status/1759961530085613689","929287558281830400","yaniarsim"
"1744223379794907525","Mon Jan 08 05:03:54 +0000 2024","19285","dua kata lucu: nangisin prabowo https://t.co/3eS2nnMm2C","1744223379794907525","https://pbs.twimg.com/ext_tw_video_thumb/1744206256720764928/pu/img/HZgkJ-k3kWlre6zc.jpg","","in","","3561","1682","3397","https://x.com/peachyslen/status/1744223379794907525","1647285392","peachyslen"
"1812686124709736482","Mon Jul 15 03:10:24 +0000 2024","11525","https://t.co/Jtj8yyEwES","1812686124709736482","https://pbs.twimg.com/media/GSf0WF7XQAAy9IQ.jpg","","zxx","","444","355","710","https://x.com/DidGemoyDieYet/status/1812686124709736482","1748155327193956352","DidGemoyDieYet"
"1757921510319419853","Thu Feb 15 00:15:23 +0000 2024","47042","mau beda pilihan satu hal yang ga bisa dipungkiri feed socmed Prabowo memang kelihatan sebagai seorang yang merupakan penikmat fotografi. https://t.co/OiNaLKUnB1","1757921510319419853","https://pbs.twimg.com/media/GGVkPKCasAA-LmT.jpg","","in","Bali","1111","699","5369","https://x.com/govoes/status/1757921510319419853","65056227","govoes"
"1746522326676754735","Sun Jan 14 13:19:06 +0000 2024","3478","Gue bukan basis pendukung paslon 2 tapi seriusin ini lucu bener. Mana kucingnya kalem aja lagi. Emang bener Prabowo tuh bisa bikin tenang. Kucing aja bisa dibungkam gitu apalagi raky https://t.co/5v4Dz8TPlW","1746522326676754735","https://pbs.twimg.com/ext_tw_video_thumb/1746522086355738624/pu/img/2r1gUrid9FhoXx4T.jpg","","in","Gotham & Old Trafford","408","258","375","https://x.com/adnardn/status/1746522326676754735","59987088","adnardn"
"1832907871194960177","Sun Sep 08 22:24:24 +0000 2024","9307","Gila banget ya. Ini sih bangsatnya bangsat. Saya usul jika pak Prabowo sudah dilantik mohon serahkan akun fufufafa ini kepada tim forensik digital. Bahaya sekali provokasinya.. https://t.co/LWQQNVhVRe","1832907871194960177","https://pbs.twimg.com/media/GW_L_skW0AAE-Kt.jpg","","in","","150","486","2724","https://x.com/islah_bahrawi/status/1832907871194960177","1619899748387000322","islah_bahrawi"
"1842870838888136967","Sun Oct 06 10:13:41 +0000 2024","3342","Sebetulnya udah bosen banget nge up kelakuan kurangajar fufufafa kepada Presiden terpilih pak @prabowo Tapi tiap postingan seperti ini lewat di timeline rasa geram naik lagi ke ubun-ubun Bayangkan orang tua dengan posisi layak dihormati seperti Pak Prabowo dikatain makanan https://t.co/n6XPdzO6oL","1842870838888136967","https://pbs.twimg.com/media/GZMxQWxaYAAwVb4.jpg","","in","","40","445","1064","https://x.com/DokterTifa/status/1842870838888136967","1502822366946402304","DokterTifa"
"1844894214951403736","Sat Oct 12 00:13:51 +0000 2024","70","Pimpinan DPTP PKS dan pengurus DPP PKS bersilaturahmi ke kediaman Presiden Terpilih Republik Indonesia periode 2024-2029 Prabowo Subianto di Jakarta Selatan pada Jum at (11/10/2024). Kunjungan silaturahmi ini dipimpin langsung oleh Ketua Majelis Syura PKS Habib Salim Segaf https://t.co/7qlXzm7xQm","1844894214951403736","https://pbs.twimg.com/media/GZphgWnaAAEoYad.jpg","","in","Jakarta Capital Region","0","10","25","https://x.com/FPKSDPRRI/status/1844894214951403736","91255162","FPKSDPRRI"
"1844703271765811566","Fri Oct 11 11:35:07 +0000 2024","34","PKB Sarimin adalah Partai yang tak tau malu sebenarnya minta minta jatah Menteri!! ------ Nampaknya ada yang kejang kejang dengan susunan kabinet Prabowo Awalnya ingin menjatuhkan Gusmen tapi tak kesampaian. https://t.co/xfwcRBsbxc","1844703271765811566","https://pbs.twimg.com/media/GZmz2WhbgAAVIMl.jpg","","in","🇮🇩","0","2","12","https://x.com/elsaday__/status/1844703271765811566","1316243860280889345","elsaday__"
"1844231200774422815","Thu Oct 10 04:19:17 +0000 2024","172","Kaesang pemilik Akun FUFUFAFA bukan Mencubit @prabowo lagi. Tp FUFUFAFA sudah menghina &amp; merendahkan Prabowo Menghina Anak &amp; keluarga Prabowo Seharusnya Kaesang lu bkn saja membela Prabowo paling dpn. Bila Perlu Lu INJAK BATANG LEHER &amp; PELERnya si FUFUFAFA https://t.co/cMC56EYgvh","1844231200774422815","https://pbs.twimg.com/media/GZgGgPXaAAIGhPl.jpg","","in","ÜT: -6.1389099,106.7214539","2","26","57","https://x.com/AirinDatangLagi/status/1844231200774422815","228628424","AirinDatangLagi"
"1842618662093832366","Sat Oct 05 17:31:37 +0000 2024","4122","Kalau melihat gestur &amp; sikap Prabowo prediksi saya fufufafa akan diganti entah cepat atau lambat https://t.co/CqhMkowpeD","1842618662093832366","https://pbs.twimg.com/ext_tw_video_thumb/1842618625141977088/pu/img/nBUaZyQkFuIgPzVy.jpg","","in","","71","422","780","https://x.com/CakKhum/status/1842618662093832366","1112540525771386880","CakKhum"
"1845034611816251673","Sat Oct 12 09:31:45 +0000 2024","81","Rakyat kecil lagi yg korbankan. Kader mereka yg serakah kader mereka yg terlilit utang negara yg dibebankan. Nuranimu mana @cakimiNOW? Terlilit Utang Bank Imbas Gadai SK Cak Imin Bujuk Prabowo Naikkan Biaya Perjalanan Dinas DPRD: Titip Teman-teman Saya. https://t.co/9LC40dUzOg","1845034611816251673","https://pbs.twimg.com/media/GZrhMydaAAEu6Nz.jpg","","in","Indonesia","3","19","35","https://x.com/Anak__Ogi/status/1845034611816251673","1356517931887120384","Anak__Ogi"
"1845290809639436394","Sun Oct 13 02:29:47 +0000 2024","0","Isi bensin mesin kendaraan termasuk speedboat menyala. Hm mengundang pupupapa pupu bendera aja itu mengundang syaiton yang bisa mencelakakan hidupmu benny laos Speed boat yang cepat mana dengan prabowo dan ajudannya teddy yg balapan dgn bocil2 https://t.co/KFF9gGXqtw","1845290809639436394","https://pbs.twimg.com/media/GZvJwNOaAAEP3IA.jpg","","in","Indonesia","0","0","0","https://x.com/anonimman137997/status/1845290809639436394","1704116159665389568","anonimman137997"
"1843867773765857748","Wed Oct 09 04:15:09 +0000 2024","3956","Makan malam dan diskusi bersama Presiden @jokowi kami saling bertukar pikiran berkaitan dengan kepentingan negara bangsa dan rakyat Indonesia. https://t.co/ryfT4xVcsz","1843867773765857748","https://pbs.twimg.com/media/GZa7801asAEgdFW.jpg","","in","Indonesia","181","1046","513","https://x.com/prabowo/status/1843867773765857748","40580714","prabowo"
"1843852306783318528","Wed Oct 09 03:13:41 +0000 2024","245","Beredar bocoran susunan menteri Prabowo. Ini info A1 apa A0 gaes? https://t.co/cbey1X9vdj","1843852306783318528","https://pbs.twimg.com/media/GZat5rMbAAAvtPY.jpg","","in","Indonesia","14","257","41","https://x.com/narkosun/status/1843852306783318528","84221579","narkosun"
"1844910293400551544","Sat Oct 12 01:17:45 +0000 2024","1936","Hari ini saya meresmikan Istana Negara di IKN. Bangunan ini memiliki kualitas tinggi dan dirancang untuk mendukung pelaksanaan tugas-tugas pemerintahan di IKN secara optimal. Selanjutnya Istana Garuda yang sudah dalam tahap penyelesaian akan diresmikan oleh Presiden Prabowo https://t.co/daEWv8V2py","1844910293400551544","https://pbs.twimg.com/media/GZpwH1IbcAADcwG.jpg","","in","Jakarta","95","523","263","https://x.com/jokowi/status/1844910293400551544","366987179","jokowi"
"1844239872141426697","Thu Oct 10 04:53:44 +0000 2024","10","Beredar draft susunan kabinet prabowo koq menteri agamanya tetap. Pasti ada yang ngamuk2. https://t.co/yuAIwBtJ0n","1844239872141426697","https://pbs.twimg.com/media/GZgOY-JaAAM8AkV.jpg","","in","lokalisasi kelas teri","0","4","9","https://x.com/triwul82/status/1844239872141426697","2695463725","triwul82"
"1844921743334342966","Sat Oct 12 02:03:15 +0000 2024","96","Jokowi Sebut Keppres IKN Diteken Prabowo Dan Gerindra menjawab. Pertanda ketidak kompakan itu semakin nyata https://t.co/7E5jhi6Bv5","1844921743334342966","https://pbs.twimg.com/media/GZp6i_4agAAPqGy.jpg","","in","","4","8","33","https://x.com/DS_yantie/status/1844921743334342966","1374686160748830724","DS_yantie"
"1842813429872271865","Sun Oct 06 06:25:34 +0000 2024","976","Kenapa Gibran tidak duduk sejajar dengan Prabowo? Karena Gibran diposisikan sebagai ANAK Jokowi bukan Wapres terpilih Anak itu NGEKOR bukan duduk disamping Sesederhana itu https://t.co/ZcE8jyYZ4v","1842813429872271865","https://pbs.twimg.com/media/GZL9C2ZacAA6TtJ.jpg","","in","DKI Jakarta, Indonesia","22","348","121","https://x.com/JhonSitorus_18/status/1842813429872271865","1102461866129776640","JhonSitorus_18"
"1842215739258032499","Fri Oct 04 14:50:33 +0000 2024","933","Ketua umum partai politik di Indonesia tuh ga banyak. Berikut daftarnya 1. PKB: A. Muhaimin Iskandar 2. Gerindra: Prabowo Subianto 3. PDIP: Megawati Soekarnoputri 4. Golkar: Bahlil Lahadalia 5. Nasdem: Surya Paloh 6. PAN: Zulkifli Hasan 7. Demokrat: AHY 8. PKS: Ahmad Syaikhu 9. https://t.co/4pLlHK93yf","1842215739258032499","https://pbs.twimg.com/media/GZDdc7Ha4AAecD1.jpg","","in","Indonesia","34","443","252","https://x.com/narkosun/status/1842215739258032499","84221579","narkosun"
"1842508508287357308","Sat Oct 05 10:13:55 +0000 2024","2103","Ngeri bos kelakuan para kader PSI ke pak Prabowo. Bego aja Gerindra klo sampe sharing kursi ke PSI hanya gegara Ketum PSI anak Mulyono. Dimana hrg diri klen wahai kader Gerindra! https://t.co/n4lbj02VMx","1842508508287357308","https://pbs.twimg.com/media/GZHnuFmbcAAbniF.jpg","","in","Bekasi - Indonesia","19","96","961","https://x.com/bachrum_achmadi/status/1842508508287357308","105085302","bachrum_achmadi"
"1842458072880693401","Sat Oct 05 06:53:30 +0000 2024","58","Pak @prabowo kayak jijik gitu dekat2 fufufafa yang menghina dirinya anaknya dan mantan istrinya.. https://t.co/1KvPvER4Mz","1842458072880693401","https://pbs.twimg.com/media/GZG52YTbsAAT44F.jpg","","in","Indonesia","3","20","13","https://x.com/NalarPolitik_/status/1842458072880693401","214159664","NalarPolitik_"
"1843835491130716444","Wed Oct 09 02:06:52 +0000 2024","57","Dari kemarin sdh tersebar daftar susunan kabinet Prabowo. Ini kalo benar akan bikin ramai dan sedih sappo. Ramai Krn ada orang PDIP sedih karena kubu PKB cak Imin gagal melengserkan Gus men pdhl sdh lakukan segala cara. https://t.co/XXDNRP9pcn","1843835491130716444","https://pbs.twimg.com/media/GZaemzwaQAAfNDG.jpg","","in","Indonesia","1","23","23","https://x.com/Anak__Ogi/status/1843835491130716444","1356517931887120384","Anak__Ogi"
"1842885597305954350","Sun Oct 06 11:12:20 +0000 2024","121","Trimakasih Jokowi.. Yg telah memberikan pelajaran pada kami utk Tidak mudah Percaya dg Penampilan seseorang 10 tahun kami mendukung dg segala suka dukanya inilah yg kau persembahkan diakhir masa jabatannya pada kami - - Bahrain Prabowo Minggu https://t.co/ozKIPCQBeZ","1842885597305954350","https://pbs.twimg.com/media/GZM-qqrbgAA4lNS.jpg","","in","Jateng  Indonesia","0","9","41","https://x.com/Ghurem2/status/1842885597305954350","1248538148990152704","Ghurem2"
"1843266041868423203","Mon Oct 07 12:24:06 +0000 2024","931","Di tengah rencana PDI Perjuangan bergabung dengan pemerintahan Prabowo Subianto muncul isu Puan Maharani anak Megawati Soekarnoputri bakal menggantikan Gibran Rakabuming Raka sebagai wakil presiden. https://t.co/XlBlcgrNZi","1843266045991387364","https://pbs.twimg.com/media/GZSVJkiaEAA1h8q.jpg","tempodotco","in","Indonesia","27","10","64","https://x.com/tempodotco/status/1843266045991387364","18129942","tempodotco"
"1843529192237125999","Tue Oct 08 05:49:45 +0000 2024","566","Tanda2 KERETAKAN antara Prabowo dan Jokowi itu memang tidak bisa dihindari Apalagi setelah BSSN dan Kaesang konfirmasi jika akun fufufafa adalah milik Gibran aura TEGANG tak bisa dihindari Ya semoga pelantikan Prabowo berjalan baik2 aja. Karena kita tdk tau apa rencana Jokowi https://t.co/fxH7IxZQOt","1843529192237125999","https://pbs.twimg.com/media/GZWIBqVa4AADZsk.jpg","","in","DKI Jakarta, Indonesia","16","210","130","https://x.com/JhonSitorus_18/status/1843529192237125999","1102461866129776640","JhonSitorus_18"
"1841473604468511139","Wed Oct 02 13:41:34 +0000 2024","39","Siapa lagi bakal masuk kabinet besar Prabowo? Sejumlah nama menguat sebagai kandidat menteri Prabowo. Ada pula tambahan nama dan itu tak mengherankan mengingat ukuran kabinet yang super bisa mencapai lebih dari 50 menteri/kepala badan. Siapa saja sosok yang bakal bergabung https://t.co/BS2r13YPad","1841473604468511139","https://pbs.twimg.com/media/GY46ej8bUAAYcCB.jpg","","in","","14","8","12","https://x.com/kumparan/status/1841473604468511139","759692754985242625","kumparan"
"1843857336877912402","Wed Oct 09 03:33:40 +0000 2024","916","Pertemuan tadi malam di Senayan sepertinya malah menghadirkan rasa AMARAH Pertemuan itu bukan sekadar makan malam biasa. Tapi salah satunya ada upaya menjembatani agar rekonsiliasi antara Prabowo dan Gibran bisa secepatnya terjalin agar suasana TEGANG bisa cair seperti tahun https://t.co/G7SoBHAcGG","1843857336877912402","https://pbs.twimg.com/media/GZayeApasAEoPAu.jpg","","in","DKI Jakarta, Indonesia","36","441","187","https://x.com/JhonSitorus_18/status/1843857336877912402","1102461866129776640","JhonSitorus_18"
"1762721124067270866","Wed Feb 28 06:07:20 +0000 2024","8089","Ave Neohistorian! Kami segenap Tim Redaksi Neo Historia Indonesia mengucapkan selamat atas pemberian kenaikan pangkat istimewa Jenderal Bintang Empat ⭐⭐⭐⭐ untuk Bapak Menteri Pertahanan Prabowo Subianto Djojohadikusumo. Pemberian kenaikan pangkat oleh Presiden Joko Widodo https://t.co/FDCb4zjcVJ","1762721124067270866","https://pbs.twimg.com/media/GHZxgwobMAAnvYs.jpg","","in","Pondok Cina, Depok","336","508","956","https://x.com/neohistoria_id/status/1762721124067270866","1495326248100589569","neohistoria_id"
"1760217865721143579","Wed Feb 21 08:20:17 +0000 2024","24105","https://t.co/LRMvaSruvm","1760217865721143579","https://pbs.twimg.com/media/GG2MztMbsAARJ4N.png","","zxx","Pondok Cina, Depok","428","617","4480","https://x.com/neohistoria_id/status/1760217865721143579","1495326248100589569","neohistoria_id"
"1829682463418814636","Sat Aug 31 00:47:47 +0000 2024","17740","jejak digital gibran menghina prabowo di kaskus kembali dibongkar netizen. penghinaan gibran sangat sadis https://t.co/mc8b0WvMtD","1829682463418814636","https://pbs.twimg.com/media/GWRWI7-bwAALfcB.jpg","","in","","216","483","5319","https://x.com/benaradil/status/1829682463418814636","1490799782952316930","benaradil"
"1753837674144879054","Sat Feb 03 17:47:40 +0000 2024","38037","Kumpulan momen ketika prabowo selalu memikirkan anies sejak debat 7 Januari https://t.co/rYWG5xTNst","1753837674144879054","https://pbs.twimg.com/media/GFbVRDKa4AEzm2n.jpg","","in","antarctica","1476","824","7885","https://x.com/mediokere/status/1753837674144879054","1109849353269604352","mediokere"
"1756934157194895416","Mon Feb 12 06:51:59 +0000 2024","9721","prabowo https://t.co/jdhDS0qheY","1756934157194895416","https://pbs.twimg.com/media/GGHiTSJbwAArz5J.jpg","","pl","","482","500","1065","https://x.com/indomild/status/1756934157194895416","1216538380671963136","indomild"
"1766661568715178179","Sun Mar 10 03:05:15 +0000 2024","5658","Alhamdulillah Berawal dari viralnya adik Lastri menangis dibully karena jadi pemulung..akhirnya dapat bantuan dari Pak Prabowo rumah layak huni lahan dan ternak. Sehat selalu adik dan juga Pak Prabowo.. https://t.co/ktozoS2fxc","1766661568715178179","https://pbs.twimg.com/ext_tw_video_thumb/1766661443427160064/pu/img/EJrzAkkC6e73adk2.jpg","","in","📍Atas Kasur ","88","411","867","https://x.com/Pai_C1/status/1766661568715178179","1465606400474632199","Pai_C1"
"1758170225864769584","Thu Feb 15 16:43:41 +0000 2024","48823"," Dirty Vote benar-benar nyata https://t.co/AJ5NWflow2","1758170225864769584","https://pbs.twimg.com/media/GGZGfFpWYAAsyJM.jpg","","in","Jakarta Capital Region","1090","944","11038","https://x.com/DrEvaChaniago/status/1758170225864769584","1355632532","DrEvaChaniago"
"1772304253492584867","Mon Mar 25 16:47:16 +0000 2024","6843","GAWAT BOCORAN TERBARU KABINET PRABOWO-GIBRAN NIH WKWKWK Kalau kalian ngikutin ada yang naik jabatan dari bocoran kemaren A Thread (For Detail) https://t.co/iqWxTFjjmt","1772304253492584867","https://pbs.twimg.com/media/GJh9U2Da8AESS-0.jpg","","in","Indonesia","962","505","984","https://x.com/PolJokesID/status/1772304253492584867","808244774469677057","PolJokesID"
"1759871131383984381","Tue Feb 20 09:22:29 +0000 2024","36886","Lain kali ajarkan sopan santun adab dan etika kepada ajudan anda bung @prabowo https://t.co/sMHQgUu3FK","1759871131383984381","https://pbs.twimg.com/media/GGxRcBLboAAWn_R.jpg","","in","","816","2211","5956","https://x.com/HukumDan/status/1759871131383984381","1182582278","HukumDan"
"1754125343743701134","Sun Feb 04 12:50:46 +0000 2024","28848","Menemani Pak @prabowo dalam Debat Final Capres. Gas Pak 🇮🇩 https://t.co/kXYNBkagh8","1754125343743701134","https://pbs.twimg.com/media/GFfnsIDbIAA0INa.jpg","","in","","219","1942","1970","https://x.com/gibran_tweet/status/1754125343743701134","1356478042797797377","gibran_tweet"
"1755562410281427230","Thu Feb 08 12:01:10 +0000 2024","10426","Saya spill kemewahan Kampanye Akbar Prabowo Gibran 10 Februari 2024. Dari pintu masuk sampai UMKM yang banyak Terlibat spot foto dll. https://t.co/kDXo87QeUA","1755562410281427230","https://pbs.twimg.com/media/GF0CsQdagAAmxyP.jpg","","in","","2007","863","1077","https://x.com/ejaferdiansyah/status/1755562410281427230","1532853448462733312","ejaferdiansyah"
"1795826031460569132","Wed May 29 14:34:25 +0000 2024","22095","Ponakannya Pak Prabowo sama Anaknya Pak Jokowi https://t.co/ZUhJLyHCWC","1795826031460569132","https://pbs.twimg.com/media/GOwNinObQAERpeT.jpg","","in","Kutub Selatan","9007","3726","3166","https://x.com/timpenguinnas/status/1795826031460569132","1457753196269473793","timpenguinnas"
"1758516085715058964","Fri Feb 16 15:38:01 +0000 2024","34160","Pendukung Prabowo bilang kalo Prabowo tidak terlibat dalam penculikan aktivis tp Prabowo sendiri bilang gini. Jadi siapa yg harus gua percaya? Pendukungnya atau junjungannya? 2beer! https://t.co/kx4PTOcIVz","1758516085715058964","https://pbs.twimg.com/media/GGeBDw_agAAEuf-.jpg","","in","✉️: tubirfess@gmail.com","435","517","6622","https://x.com/tubirfess/status/1758516085715058964","865777701671415808","tubirfess"
"1757384230655701105","Tue Feb 13 12:40:25 +0000 2024","13764","Pak Prabowo jika berkenan saya minta tolong dua orang ini jangan diajak masuk dalam kabinet ya... Mrk hanyalah manusia yg ngga punya loyalitas selain pada yg menguntungkan dirinya sendiri... Plz ya pak.... https://t.co/iwjwErmV24","1757384230655701105","https://pbs.twimg.com/media/GGN7pMVbwAAXHMn.jpg","","in","Surakarta, Jawa Tengah","465","2160","1483","https://x.com/AndreasSolusi/status/1757384230655701105","1569949318035156994","AndreasSolusi"
"1752484310895170035","Wed Jan 31 00:09:53 +0000 2024","10621","Jadi tetap All in Prabowo-Gibran atau salam 4 jari nih? :))) https://t.co/eHoXQgJvkR","1752484310895170035","https://pbs.twimg.com/media/GFITMNdacAA39aQ.jpg","","in","","217","376","1316","https://x.com/catchmeupco/status/1752484310895170035","1162545299614662656","catchmeupco"
"1795803684950900822","Wed May 29 13:05:37 +0000 2024","30190","ponakan prabowo ft anaknya jokowi ngalahinnya gimana ini? https://t.co/9mqmElg8kM","1795803684950900822","https://pbs.twimg.com/media/GOv57e9b0AAEf3y.jpg","","in","Jakarta Selatan, DKI Jakarta","5250","3510","4700","https://x.com/barrysianturi/status/1795803684950900822","2237377454","barrysianturi"
"1783127341335720288","Wed Apr 24 13:34:21 +0000 2024","6651","Terimakasih kepada bapak Prabowo Subianto sudah berkunjung ke DPP PKB. Sebuah kebanggaan untuk saya jajaran pengurus juga kader PKB bisa menyambut sekaligus mengucapkan selamat secara langsung kepada beliau. Saya juga menitipkan 8 agenda perubahan PKB untuk diperjuangkan di https://t.co/CMWRcDH1kV","1783127341335720288","https://pbs.twimg.com/media/GL7tOZhbgAAdrc0.jpg","","in","Indonesia","352","688","544","https://x.com/cakimiNOW/status/1783127341335720288","1490116879","cakimiNOW"
"1774216561274101870","Sat Mar 30 23:26:06 +0000 2024","6684","Gerombolan Tom Lembong antek mamarika suami sandra dewi yg korupsi 271 Triliun timah di ciduk kejaksaan agung Fitnah yg viral malah nyalahkan @prabowo pdhl yg bnar mrk adalah timses 01 ‼️ https://t.co/fC5ZkDgnUb","1774216561274101870","https://pbs.twimg.com/media/GJ9Ijhpa0AABCFr.jpg","","in","Osaka-shi Kita-ku, Osaka","398","1534","760","https://x.com/xquitavee/status/1774216561274101870","1604408934525464576","xquitavee"
"1770103136994431034","Tue Mar 19 15:00:49 +0000 2024","4624","2 periode Jokowi 2 periode Prabowo 2 periode Gibran Oke gas oke gas https://t.co/vR4yQFWfj4","1770103136994431034","https://pbs.twimg.com/media/GJCra_taEAAaAQN.jpg","","in","","1109","725","717","https://x.com/ARSIPAJA/status/1770103136994431034","2993008392","ARSIPAJA"
"1763368615720693845","Fri Mar 01 01:00:14 +0000 2024","34525","Prabowo bicara HAM https://t.co/2EXgGLOhhI","1763368615720693845","https://pbs.twimg.com/media/GHi-aSUaEAAXJr9.jpg","","in","","2612","1684","3703","https://x.com/ARSIPAJA/status/1763368615720693845","2993008392","ARSIPAJA"
